   r(mas)        I/I0_B        I/I0_V        I/I0_R        I/I0_I        I/I0_H        I/I0_K
4.2633919e-01 3.7398680e-01 4.6991600e-01 5.4156680e-01 6.2111030e-01 7.5992980e-01 8.0253830e-01
4.2650161e-01 3.7314670e-01 4.6906630e-01 5.4078050e-01 6.2038200e-01 7.5935230e-01 8.0209920e-01
4.2666348e-01 3.7230800e-01 4.6822970e-01 5.4003250e-01 6.1970850e-01 7.5870960e-01 8.0172770e-01
4.2682481e-01 3.7144690e-01 4.6737660e-01 5.3920960e-01 6.1898420e-01 7.5816130e-01 8.0113270e-01
4.2698560e-01 3.7062160e-01 4.6652050e-01 5.3841770e-01 6.1826840e-01 7.5752020e-01 8.0067980e-01
4.2714585e-01 3.6976280e-01 4.6568290e-01 5.3760540e-01 6.1763000e-01 7.5680870e-01 8.0013020e-01
4.2730556e-01 3.6891510e-01 4.6483270e-01 5.3684580e-01 6.1688380e-01 7.5629050e-01 7.9978630e-01
4.2746473e-01 3.6810640e-01 4.6397120e-01 5.3599890e-01 6.1618790e-01 7.5574080e-01 7.9919130e-01
4.2762336e-01 3.6723780e-01 4.6312870e-01 5.3523650e-01 6.1544330e-01 7.5497660e-01 7.9862520e-01
4.2778145e-01 3.6641450e-01 4.6228660e-01 5.3442100e-01 6.1480080e-01 7.5448240e-01 7.9818610e-01
4.2793901e-01 3.6556860e-01 4.6143020e-01 5.3363410e-01 6.1402820e-01 7.5374700e-01 7.9768790e-01
4.2809603e-01 3.6471030e-01 4.6057750e-01 5.3283200e-01 6.1336590e-01 7.5325060e-01 7.9715900e-01
4.2825251e-01 3.6386090e-01 4.5972840e-01 5.3206290e-01 6.1272460e-01 7.5252130e-01 7.9669760e-01
4.2840845e-01 3.6303510e-01 4.5887040e-01 5.3124930e-01 6.1198060e-01 7.5193880e-01 7.9610250e-01
4.2856386e-01 3.6218400e-01 4.5802280e-01 5.3044880e-01 6.1128450e-01 7.5130850e-01 7.9567050e-01
4.2871873e-01 3.6132180e-01 4.5717290e-01 5.2964200e-01 6.1054330e-01 7.5070710e-01 7.9512990e-01
4.2887307e-01 3.6050410e-01 4.5630500e-01 5.2886230e-01 6.0987680e-01 7.5001400e-01 7.9453480e-01
4.2902687e-01 3.5965060e-01 4.5544840e-01 5.2801970e-01 6.0909620e-01 7.4943080e-01 7.9407080e-01
4.2918015e-01 3.5881210e-01 4.5460380e-01 5.2723360e-01 6.0840290e-01 7.4876500e-01 7.9351330e-01
4.2933289e-01 3.5795860e-01 4.5373570e-01 5.2640070e-01 6.0768020e-01 7.4814570e-01 7.9309280e-01
4.2948509e-01 3.5711340e-01 4.5289300e-01 5.2562550e-01 6.0698980e-01 7.4746960e-01 7.9249780e-01
4.2963677e-01 3.5628090e-01 4.5203100e-01 5.2477400e-01 6.0624010e-01 7.4680620e-01 7.9200250e-01
4.2978791e-01 3.5544940e-01 4.5116840e-01 5.2399730e-01 6.0554070e-01 7.4617580e-01 7.9146420e-01
4.2993853e-01 3.5459730e-01 4.5032160e-01 5.2315210e-01 6.0478790e-01 7.4549120e-01 7.9086920e-01
4.3008861e-01 3.5374700e-01 4.4945510e-01 5.2239100e-01 6.0409960e-01 7.4482580e-01 7.9041840e-01
4.3023817e-01 3.5294040e-01 4.4859390e-01 5.2154970e-01 6.0340620e-01 7.4425100e-01 7.8984410e-01
4.3038719e-01 3.5207450e-01 4.4772340e-01 5.2076300e-01 6.0265960e-01 7.4357580e-01 7.8924900e-01
4.3053569e-01 3.5122480e-01 4.4686890e-01 5.1993210e-01 6.0199800e-01 7.4286440e-01 7.8882360e-01
4.3068366e-01 3.5038490e-01 4.4600140e-01 5.1913030e-01 6.0118510e-01 7.4231520e-01 7.8829470e-01
4.3083110e-01 3.4953630e-01 4.4513920e-01 5.1831810e-01 6.0054030e-01 7.4155200e-01 7.8770770e-01
4.3097802e-01 3.4870040e-01 4.4427270e-01 5.1750000e-01 5.9973760e-01 7.4091070e-01 7.8709620e-01
4.3112441e-01 3.4789020e-01 4.4341270e-01 5.1668070e-01 5.9905970e-01 7.4023800e-01 7.8662170e-01
4.3127027e-01 3.4705140e-01 4.4255620e-01 5.1587410e-01 5.9828350e-01 7.3959310e-01 7.8606260e-01
4.3141561e-01 3.4617480e-01 4.4167940e-01 5.1504390e-01 5.9761350e-01 7.3892420e-01 7.8546760e-01
4.3156043e-01 3.4535150e-01 4.4082260e-01 5.1424600e-01 5.9685110e-01 7.3824050e-01 7.8500860e-01
4.3170472e-01 3.4448620e-01 4.3994290e-01 5.1340910e-01 5.9616590e-01 7.3751490e-01 7.8444250e-01
4.3184849e-01 3.4365620e-01 4.3908380e-01 5.1257570e-01 5.9541100e-01 7.3697050e-01 7.8394890e-01
4.3199174e-01 3.4284300e-01 4.3821740e-01 5.1176080e-01 5.9468920e-01 7.3620730e-01 7.8332440e-01
4.3213446e-01 3.4198410e-01 4.3734660e-01 5.1094350e-01 5.9391930e-01 7.3545480e-01 7.8280850e-01
4.3227666e-01 3.4114760e-01 4.3647710e-01 5.1012100e-01 5.9320880e-01 7.3482060e-01 7.8225890e-01
4.3241834e-01 3.4030840e-01 4.3560530e-01 5.0930830e-01 5.9244200e-01 7.3409520e-01 7.8172900e-01
4.3255950e-01 3.3947080e-01 4.3473710e-01 5.0845600e-01 5.9174650e-01 7.3342020e-01 7.8118840e-01
4.3270014e-01 3.3860640e-01 4.3385120e-01 5.0763450e-01 5.9099180e-01 7.3275220e-01 7.8062930e-01
4.3284026e-01 3.3778190e-01 4.3299410e-01 5.0680490e-01 5.9027250e-01 7.3202190e-01 7.8004760e-01
4.3297986e-01 3.3692580e-01 4.3210420e-01 5.0597590e-01 5.8950600e-01 7.3136850e-01 7.7949050e-01
4.3311894e-01 3.3607670e-01 4.3122350e-01 5.0513140e-01 5.8874040e-01 7.3068170e-01 7.7881410e-01
4.3325750e-01 3.3525530e-01 4.3036130e-01 5.0432220e-01 5.8803500e-01 7.2997030e-01 7.7817280e-01
4.3339554e-01 3.3439230e-01 4.2948590e-01 5.0347840e-01 5.8729990e-01 7.2921540e-01 7.7768410e-01
4.3353307e-01 3.3355440e-01 4.2861260e-01 5.0266840e-01 5.8650050e-01 7.2858620e-01 7.7711010e-01
4.3367008e-01 3.3269960e-01 4.2773080e-01 5.0179530e-01 5.8578160e-01 7.2782200e-01 7.7653580e-01
4.3380658e-01 3.3186710e-01 4.2685360e-01 5.0098570e-01 5.8497420e-01 7.2714440e-01 7.7594070e-01
4.3394255e-01 3.3102620e-01 4.2597200e-01 5.0012470e-01 5.8428040e-01 7.2642380e-01 7.7539110e-01
4.3407802e-01 3.3015570e-01 4.2508680e-01 4.9930620e-01 5.8349090e-01 7.2566050e-01 7.7485470e-01
4.3421297e-01 3.2933170e-01 4.2419970e-01 4.9845260e-01 5.8280450e-01 7.2493030e-01 7.7405910e-01
4.3434740e-01 3.2848320e-01 4.2332680e-01 4.9763020e-01 5.8201460e-01 7.2416710e-01 7.7346400e-01
4.3448132e-01 3.2760830e-01 4.2243740e-01 4.9675640e-01 5.8121800e-01 7.2349810e-01 7.7288850e-01
4.3461473e-01 3.2680750e-01 4.2155650e-01 4.9590790e-01 5.8051800e-01 7.2276880e-01 7.7247490e-01
4.3474762e-01 3.2594970e-01 4.2067020e-01 4.9507730e-01 5.7973000e-01 7.2200470e-01 7.7187990e-01
4.3488000e-01 3.2512590e-01 4.1979250e-01 4.9423260e-01 5.7898870e-01 7.2121270e-01 7.7115060e-01
4.3501187e-01 3.2429230e-01 4.1889510e-01 4.9338860e-01 5.7822080e-01 7.2052680e-01 7.7049290e-01
4.3514323e-01 3.2341980e-01 4.1800590e-01 4.9252550e-01 5.7742610e-01 7.1981440e-01 7.6995220e-01
4.3527407e-01 3.2257390e-01 4.1711620e-01 4.9167890e-01 5.7668890e-01 7.1900550e-01 7.6940260e-01
4.3540441e-01 3.2171070e-01 4.1623730e-01 4.9081920e-01 5.7588130e-01 7.1827530e-01 7.6873820e-01
4.3553423e-01 3.2088700e-01 4.1534450e-01 4.8996600e-01 5.7511260e-01 7.1751200e-01 7.6819990e-01
4.3566355e-01 3.2004600e-01 4.1445120e-01 4.8912100e-01 5.7432410e-01 7.1679140e-01 7.6759220e-01
4.3579236e-01 3.1917370e-01 4.1355760e-01 4.8824580e-01 5.7357240e-01 7.1602240e-01 7.6692790e-01
4.3592065e-01 3.1833340e-01 4.1264510e-01 4.8741120e-01 5.7282080e-01 7.1522160e-01 7.6629690e-01
4.3604844e-01 3.1747930e-01 4.1176910e-01 4.8654750e-01 5.7206700e-01 7.1445740e-01 7.6570610e-01
4.3617573e-01 3.1662310e-01 4.1086920e-01 4.8567850e-01 5.7126840e-01 7.1374600e-01 7.6502420e-01
4.3630250e-01 3.1580310e-01 4.0997340e-01 4.8483540e-01 5.7051110e-01 7.1298790e-01 7.6443070e-01
4.3642877e-01 3.1496710e-01 4.0907010e-01 4.8395190e-01 5.6974630e-01 7.1218520e-01 7.6381920e-01
4.3655453e-01 3.1412150e-01 4.0817360e-01 4.8310390e-01 5.6893310e-01 7.1141270e-01 7.6324490e-01
4.3667978e-01 3.1324360e-01 4.0727740e-01 4.8223400e-01 5.6814400e-01 7.1064630e-01 7.6256110e-01
4.3680453e-01 3.1238890e-01 4.0637550e-01 4.8138280e-01 5.6741200e-01 7.0983970e-01 7.6188260e-01
4.3692877e-01 3.1156640e-01 4.0547270e-01 4.8048770e-01 5.6656270e-01 7.0907650e-01 7.6134200e-01
4.3705251e-01 3.1069270e-01 4.0456750e-01 4.7962390e-01 5.6579140e-01 7.0828450e-01 7.6073430e-01
4.3717575e-01 3.0985200e-01 4.0366520e-01 4.7876070e-01 5.6502240e-01 7.0747470e-01 7.6007220e-01
4.3729848e-01 3.0898800e-01 4.0274120e-01 4.7786080e-01 5.6416160e-01 7.0671140e-01 7.5931510e-01
4.3742070e-01 3.0815580e-01 4.0185910e-01 4.7700480e-01 5.6342150e-01 7.0581430e-01 7.5869620e-01
4.3754243e-01 3.0729350e-01 4.0093200e-01 4.7613600e-01 5.6265380e-01 7.0504080e-01 7.5809710e-01
4.3766365e-01 3.0644300e-01 4.0002990e-01 4.7524500e-01 5.6180330e-01 7.0424750e-01 7.5741860e-01
4.3778437e-01 3.0560100e-01 3.9911730e-01 4.7437420e-01 5.6102210e-01 7.0348110e-01 7.5677060e-01
4.3790458e-01 3.0476680e-01 3.9821190e-01 4.7350050e-01 5.6025460e-01 7.0267930e-01 7.5607780e-01
4.3802430e-01 3.0391590e-01 3.9730150e-01 4.7259640e-01 5.5940340e-01 7.0187500e-01 7.5534330e-01
4.3814351e-01 3.0305360e-01 3.9637330e-01 4.7171790e-01 5.5860840e-01 7.0098300e-01 7.5468310e-01
4.3826222e-01 3.0219260e-01 3.9548220e-01 4.7084030e-01 5.5782100e-01 7.0020960e-01 7.5414660e-01
4.3838044e-01 3.0135810e-01 3.9456040e-01 4.6996220e-01 5.5701860e-01 6.9940780e-01 7.5340200e-01
4.3849815e-01 3.0048340e-01 3.9364510e-01 4.6906650e-01 5.5623310e-01 6.9852170e-01 7.5279460e-01
4.3861536e-01 2.9962150e-01 3.9271860e-01 4.6817000e-01 5.5536790e-01 6.9772970e-01 7.5212450e-01
4.3873208e-01 2.9878540e-01 3.9179370e-01 4.6729120e-01 5.5459430e-01 6.9687360e-01 7.5131450e-01
4.3884829e-01 2.9794130e-01 3.9088400e-01 4.6640200e-01 5.5377420e-01 6.9601580e-01 7.5064230e-01
4.3896401e-01 2.9708550e-01 3.8994880e-01 4.6548470e-01 5.5295990e-01 6.9513570e-01 7.4998200e-01
4.3907923e-01 2.9620830e-01 3.8903170e-01 4.6458670e-01 5.5208000e-01 6.9433260e-01 7.4937850e-01
4.3919395e-01 2.9534990e-01 3.8809570e-01 4.6370780e-01 5.5129360e-01 6.9346370e-01 7.4863760e-01
4.3930818e-01 2.9447200e-01 3.8716780e-01 4.6280580e-01 5.5056910e-01 6.9254500e-01 7.4794890e-01
4.3942191e-01 2.9362200e-01 3.8625540e-01 4.6189030e-01 5.4966810e-01 6.9178090e-01 7.4725510e-01
4.3953514e-01 2.9280500e-01 3.8532500e-01 4.6098420e-01 5.4877340e-01 6.9087570e-01 7.4659490e-01
4.3964788e-01 2.9192030e-01 3.8438720e-01 4.6009440e-01 5.4803610e-01 6.9000140e-01 7.4579480e-01
4.3976012e-01 2.9107260e-01 3.8345580e-01 4.5917940e-01 5.4722490e-01 6.8910120e-01 7.4505170e-01
4.3987186e-01 2.9018990e-01 3.8251860e-01 4.5826940e-01 5.4636860e-01 6.8821490e-01 7.4446080e-01
4.3998311e-01 2.8932850e-01 3.8157250e-01 4.5734330e-01 5.4547000e-01 6.8736880e-01 7.4357310e-01
4.4009387e-01 2.8847650e-01 3.8064080e-01 4.5643000e-01 5.4467320e-01 6.8651910e-01 7.4295380e-01
4.4020413e-01 2.8762030e-01 3.7970930e-01 4.5551240e-01 5.4384210e-01 6.8557300e-01 7.4222440e-01
4.4031390e-01 2.8676340e-01 3.7876450e-01 4.5459680e-01 5.4295460e-01 6.8464350e-01 7.4153580e-01
4.4042318e-01 2.8587430e-01 3.7781510e-01 4.5367920e-01 5.4212250e-01 6.8371770e-01 7.4082290e-01
4.4053196e-01 2.8501290e-01 3.7687160e-01 4.5274630e-01 5.4133790e-01 6.8283860e-01 7.3991930e-01
4.4064025e-01 2.8414180e-01 3.7592050e-01 4.5181050e-01 5.4044750e-01 6.8188560e-01 7.3924500e-01
4.4074805e-01 2.8328170e-01 3.7496680e-01 4.5088340e-01 5.3954440e-01 6.8096540e-01 7.3853820e-01
4.4085535e-01 2.8242030e-01 3.7400700e-01 4.4994390e-01 5.3868370e-01 6.8006270e-01 7.3766380e-01
4.4096217e-01 2.8153300e-01 3.7305420e-01 4.4899930e-01 5.3779890e-01 6.7908850e-01 7.3692230e-01
4.4106849e-01 2.8066670e-01 3.7208060e-01 4.4807000e-01 5.3700890e-01 6.7819300e-01 7.3618100e-01
4.4117433e-01 2.7978330e-01 3.7112530e-01 4.4713130e-01 5.3613740e-01 6.7718420e-01 7.3543790e-01
4.4127967e-01 2.7892260e-01 3.7016910e-01 4.4617500e-01 5.3527490e-01 6.7620760e-01 7.3462940e-01
4.4138452e-01 2.7803040e-01 3.6918870e-01 4.4521370e-01 5.3433750e-01 6.7533240e-01 7.3381340e-01
4.4148888e-01 2.7716770e-01 3.6823090e-01 4.4426500e-01 5.3344860e-01 6.7428640e-01 7.3310050e-01
4.4159276e-01 2.7627650e-01 3.6725240e-01 4.4332040e-01 5.3262280e-01 6.7331810e-01 7.3221610e-01
4.4169614e-01 2.7541230e-01 3.6628860e-01 4.4235150e-01 5.3172580e-01 6.7226590e-01 7.3148790e-01
4.4179903e-01 2.7452110e-01 3.6530840e-01 4.4138360e-01 5.3080570e-01 6.7133480e-01 7.3067720e-01
4.4190144e-01 2.7365510e-01 3.6431680e-01 4.4041140e-01 5.2985510e-01 6.7034080e-01 7.2981050e-01
4.4200336e-01 2.7274810e-01 3.6333500e-01 4.3944920e-01 5.2900050e-01 6.6933140e-01 7.2905070e-01
4.4210479e-01 2.7187540e-01 3.6235820e-01 4.3847960e-01 5.2810570e-01 6.6828390e-01 7.2815720e-01
4.4220574e-01 2.7099020e-01 3.6135940e-01 4.3750010e-01 5.2721950e-01 6.6723570e-01 7.2741030e-01
4.4230619e-01 2.7009680e-01 3.6035880e-01 4.3651710e-01 5.2632210e-01 6.6619720e-01 7.2642000e-01
4.4240616e-01 2.6919860e-01 3.5935800e-01 4.3553360e-01 5.2540470e-01 6.6512450e-01 7.2566230e-01
4.4250565e-01 2.6829080e-01 3.5837100e-01 4.3454270e-01 5.2447400e-01 6.6405880e-01 7.2478700e-01
4.4260465e-01 2.6738970e-01 3.5735260e-01 4.3354760e-01 5.2360950e-01 6.6302800e-01 7.2407210e-01
4.4270316e-01 2.6650880e-01 3.5636290e-01 4.3255190e-01 5.2265570e-01 6.6191660e-01 7.2303310e-01
4.4280119e-01 2.6560730e-01 3.5534580e-01 4.3154950e-01 5.2170090e-01 6.6087890e-01 7.2218440e-01
4.4289873e-01 2.6469790e-01 3.5432130e-01 4.3053960e-01 5.2074520e-01 6.5982070e-01 7.2135470e-01
4.4299579e-01 2.6377920e-01 3.5329710e-01 4.2951870e-01 5.1978990e-01 6.5868470e-01 7.2052640e-01
4.4309236e-01 2.6288640e-01 3.5228690e-01 4.2850250e-01 5.1882830e-01 6.5761670e-01 7.1951240e-01
4.4318845e-01 2.6198820e-01 3.5126520e-01 4.2748550e-01 5.1788560e-01 6.5647050e-01 7.1877550e-01
4.4328405e-01 2.6107260e-01 3.5023870e-01 4.2645280e-01 5.1689630e-01 6.5532750e-01 7.1768900e-01
4.4337917e-01 2.6014420e-01 3.4921420e-01 4.2542040e-01 5.1589690e-01 6.5421520e-01 7.1685720e-01
4.4347381e-01 2.5923810e-01 3.4816010e-01 4.2438520e-01 5.1496600e-01 6.5301330e-01 7.1592180e-01
4.4356797e-01 2.5831270e-01 3.4711330e-01 4.2335490e-01 5.1404100e-01 6.5190190e-01 7.1495870e-01
4.4366164e-01 2.5741080e-01 3.4608570e-01 4.2231800e-01 5.1307840e-01 6.5076990e-01 7.1404120e-01
4.4375483e-01 2.5648100e-01 3.4502800e-01 4.2126760e-01 5.1210900e-01 6.4955110e-01 7.1303950e-01
4.4384754e-01 2.5554500e-01 3.4397080e-01 4.2022390e-01 5.1111890e-01 6.4832600e-01 7.1209310e-01
4.4393977e-01 2.5462320e-01 3.4290610e-01 4.1916410e-01 5.1010850e-01 6.4708310e-01 7.1105110e-01
4.4403152e-01 2.5366970e-01 3.4185080e-01 4.1810670e-01 5.0911690e-01 6.4588280e-01 7.1009730e-01
4.4412278e-01 2.5276510e-01 3.4077550e-01 4.1701760e-01 5.0802860e-01 6.4473660e-01 7.0920160e-01
4.4421356e-01 2.5183020e-01 3.3972690e-01 4.1594540e-01 5.0704940e-01 6.4345370e-01 7.0815540e-01
4.4430387e-01 2.5087690e-01 3.3864310e-01 4.1487580e-01 5.0606720e-01 6.4220470e-01 7.0709440e-01
4.4439369e-01 2.4994010e-01 3.3756560e-01 4.1379670e-01 5.0507690e-01 6.4097520e-01 7.0608340e-01
4.4448304e-01 2.4900000e-01 3.3647770e-01 4.1270700e-01 5.0404730e-01 6.3972290e-01 7.0510400e-01
4.4457190e-01 2.4804710e-01 3.3538590e-01 4.1161440e-01 5.0303100e-01 6.3839140e-01 7.0408630e-01
4.4466029e-01 2.4710370e-01 3.3430220e-01 4.1050580e-01 5.0200720e-01 6.3714520e-01 7.0298260e-01
4.4474819e-01 2.4612130e-01 3.3320180e-01 4.0940460e-01 5.0094830e-01 6.3569970e-01 7.0206260e-01
4.4483562e-01 2.4519280e-01 3.3210120e-01 4.0829060e-01 4.9990880e-01 6.3447020e-01 7.0088510e-01
4.4492257e-01 2.4423030e-01 3.3098700e-01 4.0718420e-01 4.9889140e-01 6.3318300e-01 6.9987840e-01
4.4500904e-01 2.4326270e-01 3.2987800e-01 4.0605930e-01 4.9779780e-01 6.3182980e-01 6.9869130e-01
4.4509503e-01 2.4227590e-01 3.2874450e-01 4.0491760e-01 4.9672180e-01 6.3047260e-01 6.9762240e-01
4.4518055e-01 2.4131490e-01 3.2762770e-01 4.0379950e-01 4.9568060e-01 6.2914680e-01 6.9657960e-01
4.4526559e-01 2.4035270e-01 3.2650130e-01 4.0265160e-01 4.9458480e-01 6.2775780e-01 6.9547150e-01
4.4535015e-01 2.3939880e-01 3.2537020e-01 4.0149810e-01 4.9343100e-01 6.2629690e-01 6.9426080e-01
4.4543423e-01 2.3840860e-01 3.2423380e-01 4.0035330e-01 4.9238730e-01 6.2500330e-01 6.9321360e-01
4.4551784e-01 2.3743730e-01 3.2307360e-01 3.9919000e-01 4.9128840e-01 6.2353760e-01 6.9211740e-01
4.4560097e-01 2.3643580e-01 3.2193290e-01 3.9802320e-01 4.9020380e-01 6.2209830e-01 6.9086760e-01
4.4568363e-01 2.3545320e-01 3.2077690e-01 3.9685220e-01 4.8906470e-01 6.2060720e-01 6.8973020e-01
4.4576581e-01 2.3446370e-01 3.1960070e-01 3.9566830e-01 4.8793180e-01 6.1917710e-01 6.8858120e-01
4.4584752e-01 2.3346860e-01 3.1844240e-01 3.9446920e-01 4.8681110e-01 6.1763190e-01 6.8739390e-01
4.4592875e-01 2.3244680e-01 3.1727620e-01 3.9328230e-01 4.8564560e-01 6.1616860e-01 6.8611560e-01
4.4600950e-01 2.3143840e-01 3.1607170e-01 3.9206820e-01 4.8453840e-01 6.1461190e-01 6.8489040e-01
4.4608978e-01 2.3042200e-01 3.1487810e-01 3.9085780e-01 4.8333920e-01 6.1300250e-01 6.8366550e-01
4.4616959e-01 2.2942540e-01 3.1366670e-01 3.8962110e-01 4.8215870e-01 6.1145380e-01 6.8237650e-01
4.4624892e-01 2.2839020e-01 3.1246660e-01 3.8839180e-01 4.8104690e-01 6.0976350e-01 6.8117490e-01
4.4632778e-01 2.2736530e-01 3.1124120e-01 3.8713270e-01 4.7980070e-01 6.0809890e-01 6.7970090e-01
4.4640616e-01 2.2630490e-01 3.1001540e-01 3.8588010e-01 4.7863330e-01 6.0653390e-01 6.7848310e-01
4.4648407e-01 2.2527380e-01 3.0876140e-01 3.8461090e-01 4.7739500e-01 6.0477990e-01 6.7712110e-01
4.4656151e-01 2.2422380e-01 3.0749740e-01 3.8331520e-01 4.7616360e-01 6.0304400e-01 6.7567070e-01
4.4663847e-01 2.2315560e-01 3.0624510e-01 3.8202120e-01 4.7492840e-01 6.0128760e-01 6.7432460e-01
4.4671497e-01 2.2209630e-01 3.0496670e-01 3.8071190e-01 4.7364070e-01 5.9938050e-01 6.7282360e-01
4.4679099e-01 2.2102750e-01 3.0368040e-01 3.7939260e-01 4.7243030e-01 5.9758790e-01 6.7127310e-01
4.4686653e-01 2.1994860e-01 3.0236790e-01 3.7805470e-01 4.7111380e-01 5.9565890e-01 6.6989910e-01
4.4694161e-01 2.1885530e-01 3.0107160e-01 3.7670270e-01 4.6980860e-01 5.9371540e-01 6.6828160e-01
4.4701621e-01 2.1774510e-01 2.9974270e-01 3.7533720e-01 4.6851040e-01 5.9170600e-01 6.6662180e-01
4.4709035e-01 2.1664140e-01 2.9839920e-01 3.7395510e-01 4.6715850e-01 5.8980350e-01 6.6510250e-01
4.4716401e-01 2.1553480e-01 2.9705340e-01 3.7255620e-01 4.6583880e-01 5.8770600e-01 6.6348710e-01
4.4723720e-01 2.1438390e-01 2.9567750e-01 3.7114740e-01 4.6445870e-01 5.8561690e-01 6.6178670e-01
4.4730992e-01 2.1328090e-01 2.9430860e-01 3.6972090e-01 4.6306530e-01 5.8340820e-01 6.6015930e-01
4.4738217e-01 2.1210450e-01 2.9291280e-01 3.6827300e-01 4.6166050e-01 5.8117430e-01 6.5828210e-01
4.4745395e-01 2.1096520e-01 2.9149790e-01 3.6681470e-01 4.6026560e-01 5.7892840e-01 6.5650390e-01
4.4752525e-01 2.0979930e-01 2.9006590e-01 3.6532530e-01 4.5883450e-01 5.7664900e-01 6.5468790e-01
4.4759609e-01 2.0861490e-01 2.8863390e-01 3.6382680e-01 4.5738840e-01 5.7430410e-01 6.5289440e-01
4.4766646e-01 2.0746330e-01 2.8716960e-01 3.6230960e-01 4.5591050e-01 5.7188680e-01 6.5100120e-01
4.4773636e-01 2.0624590e-01 2.8568740e-01 3.6076830e-01 4.5440570e-01 5.6935640e-01 6.4895080e-01
4.4780579e-01 2.0500990e-01 2.8419490e-01 3.5920430e-01 4.5290460e-01 5.6675620e-01 6.4690270e-01
4.4787476e-01 2.0381370e-01 2.8267460e-01 3.5762360e-01 4.5135530e-01 5.6406040e-01 6.4482840e-01
4.4794325e-01 2.0257100e-01 2.8113090e-01 3.5601060e-01 4.4977230e-01 5.6136150e-01 6.4275650e-01
4.4801127e-01 2.0129240e-01 2.7955310e-01 3.5435880e-01 4.4817150e-01 5.5846670e-01 6.4052940e-01
4.4807883e-01 2.0004040e-01 2.7797390e-01 3.5269970e-01 4.4657410e-01 5.5551530e-01 6.3813340e-01
4.4814592e-01 1.9875700e-01 2.7635600e-01 3.5100270e-01 4.4488070e-01 5.5249500e-01 6.3579960e-01
4.4821254e-01 1.9745590e-01 2.7471670e-01 3.4927020e-01 4.4320690e-01 5.4935150e-01 6.3332150e-01
4.4827869e-01 1.9610970e-01 2.7303950e-01 3.4750600e-01 4.4148870e-01 5.4621090e-01 6.3077790e-01
4.4834438e-01 1.9476940e-01 2.7131800e-01 3.4569920e-01 4.3972440e-01 5.4289430e-01 6.2809640e-01
4.4840960e-01 1.9336990e-01 2.6956230e-01 3.4385970e-01 4.3792230e-01 5.3932940e-01 6.2524750e-01
4.4847435e-01 1.9201390e-01 2.6778960e-01 3.4197580e-01 4.3607300e-01 5.3537640e-01 6.2254610e-01
4.4853863e-01 1.9057070e-01 2.6596230e-01 3.4004750e-01 4.3417510e-01 5.3086180e-01 6.1953100e-01
4.4860245e-01 1.8913060e-01 2.6410240e-01 3.3806980e-01 4.3221960e-01 5.2529050e-01 6.1632790e-01
4.4866580e-01 1.8765470e-01 2.6219890e-01 3.3604130e-01 4.3024500e-01 5.1824270e-01 6.1245530e-01
4.4872868e-01 1.8615870e-01 2.6024150e-01 3.3395780e-01 4.2817310e-01 5.0914980e-01 6.0703660e-01
4.4879110e-01 1.8460820e-01 2.5822630e-01 3.3181300e-01 4.2607220e-01 4.9742900e-01 5.9969610e-01
4.4885306e-01 1.8303770e-01 2.5616240e-01 3.2961400e-01 4.2390060e-01 4.8268600e-01 5.8914690e-01
4.4891454e-01 1.8142710e-01 2.5403880e-01 3.2733330e-01 4.2165760e-01 4.6479930e-01 5.7479180e-01
4.4897557e-01 1.7975210e-01 2.5183500e-01 3.2499460e-01 4.1934400e-01 4.4361510e-01 5.5586650e-01
4.4903612e-01 1.7804820e-01 2.4958470e-01 3.2258140e-01 4.1696510e-01 4.1973060e-01 5.3220630e-01
4.4909621e-01 1.7629580e-01 2.4725360e-01 3.2009470e-01 4.1453380e-01 3.9376800e-01 5.0431760e-01
4.4915584e-01 1.7448220e-01 2.4477560e-01 3.1748550e-01 4.1200570e-01 3.6631860e-01 4.7302220e-01
4.4921500e-01 1.7249750e-01 2.4212060e-01 3.1469250e-01 4.0932380e-01 3.3819320e-01 4.3936270e-01
4.4927370e-01 1.7039520e-01 2.3915230e-01 3.1157570e-01 4.0636990e-01 3.0987570e-01 4.0452020e-01
4.4933193e-01 1.6802400e-01 2.3572560e-01 3.0795300e-01 4.0291810e-01 2.8218300e-01 3.6959140e-01
4.4938970e-01 1.6531030e-01 2.3168060e-01 3.0359130e-01 3.9870200e-01 2.5563610e-01 3.3558530e-01
4.4944700e-01 1.6218900e-01 2.2679980e-01 2.9820600e-01 3.9335530e-01 2.3059210e-01 3.0319550e-01
4.4950384e-01 1.5863150e-01 2.2095810e-01 2.9153460e-01 3.8651510e-01 2.0724330e-01 2.7293030e-01
4.4956022e-01 1.5451410e-01 2.1403480e-01 2.8338200e-01 3.7785200e-01 1.8570520e-01 2.4503360e-01
4.4961614e-01 1.4984350e-01 2.0597390e-01 2.7361880e-01 3.6714340e-01 1.6600610e-01 2.1962980e-01
4.4967159e-01 1.4466410e-01 1.9686580e-01 2.6226040e-01 3.5427730e-01 1.4810240e-01 1.9675690e-01
4.4972657e-01 1.3901470e-01 1.8682900e-01 2.4941360e-01 3.3929950e-01 1.3190000e-01 1.7627810e-01
4.4978110e-01 1.3296080e-01 1.7604200e-01 2.3530140e-01 3.2241590e-01 1.1731930e-01 1.5806680e-01
4.4983516e-01 1.2662050e-01 1.6473950e-01 2.2024990e-01 3.0398980e-01 1.0426610e-01 1.4196910e-01
